convention,scale,pool,dim,lam,attack,alpha,budget,arm,rep,n_train,n_kept,n_deleted,n_test,remaining_poisoned,test_logloss,test_acc,kl_from_clean,mean_abs_pred_div,theta_dist_from_clean,rank_agree_with_clean,uninf_loss,loc_auroc,loc_auprc,loc_prec_at_b,loc_recall_at_b,loc_prec_lift,loc_n_tied_at_cut,loc_n_hits_at_b
cat,n300,4,384,0.001,margin_targeted,1.0,28,random,6,187,159,28,2058,25,0.6662262117332421,0.5879494655004859,0.005246416930255658,0.036052370011284626,7.07458093671377,0.871163985559269,0.6931471805599453,0.6358939802336029,0.20800459846895403,0.21428571428571427,0.21428571428571427,0.06455309396485867,1,6
cat,n300,4,384,0.001,margin_targeted,1.0,28,random,7,187,159,28,2058,26,0.6636985673449498,0.5947521865889213,0.007093295473714529,0.04172790072424923,7.471320771306059,0.8546960995200656,0.6931471805599453,0.6358939802336029,0.20800459846895403,0.21428571428571427,0.21428571428571427,0.06455309396485867,1,6
cat,n300,4,384,0.001,margin_targeted,1.0,28,random,8,187,159,28,2058,24,0.6649534379227321,0.5908649173955296,0.007250218580909805,0.04196148368491656,7.363331180951311,0.8752533208162429,0.6931471805599453,0.6358939802336029,0.20800459846895403,0.21428571428571427,0.21428571428571427,0.06455309396485867,1,6
cat,n300,4,384,0.001,margin_targeted,1.0,28,random,9,187,159,28,2058,23,0.663103853567449,0.5928085519922255,0.006490549213335164,0.0400621324091809,7.230130052854546,0.8591256908239756,0.6931471805599453,0.6358939802336029,0.20800459846895403,0.21428571428571427,0.21428571428571427,0.06455309396485867,1,6
cat,n1000,0,384,0.001,margin_targeted,1.0,94,none,-1,627,627,0,2058,94,0.645813973096081,0.620019436345967,0.0015035543377951374,0.0190373567763754,3.8995646266522566,0.9702105011759625,0.6931471805599453,0.6567202906071614,0.18978785074382,0.0,0.0,-0.14992025518341306,1,0
cat,n1000,0,384,0.001,margin_targeted,1.0,94,detector,-1,627,533,94,2058,94,0.6522466153157109,0.6141885325558795,0.018468334157274953,0.06256658044811844,7.12744891968386,0.9585077045474953,0.6931471805599453,0.6567202906071614,0.18978785074382,0.0,0.0,-0.14992025518341306,1,0
cat,n1000,0,384,0.001,margin_targeted,1.0,94,margin_matched,-1,627,533,94,2058,94,0.6481716272084297,0.607871720116618,0.0022458588839311764,0.023517118721261884,4.8169782864318424,0.9483992418852972,0.6931471805599453,0.6567202906071614,0.18978785074382,0.0,0.0,-0.14992025518341306,1,0
cat,n1000,0,384,0.001,margin_targeted,1.0,94,oracle_delete,-1,627,533,94,2058,0,0.6443642226374154,0.6205053449951409,0.0007410145521922638,0.013339122469344508,2.3687560607666396,0.9899794862637432,0.6931471805599453,0.6567202906071614,0.18978785074382,0.0,0.0,-0.14992025518341306,1,0
cat,n1000,0,384,0.001,margin_targeted,1.0,94,oracle_correct,-1,627,627,0,2058,0,0.6446870527889567,0.6219630709426628,0.0,0.0,0.0,1.0,0.6931471805599453,0.6567202906071614,0.18978785074382,0.0,0.0,-0.14992025518341306,1,0
cat,n1000,0,384,0.001,margin_targeted,1.0,94,matched_clean,-1,627,533,94,2058,0,0.6483402379582289,0.6171039844509232,0.013761684662179858,0.05373541987754222,5.337106112072301,0.9767070278462966,0.6931471805599453,0.6567202906071614,0.18978785074382,0.0,0.0,-0.14992025518341306,1,0
cat,n1000,0,384,0.001,margin_targeted,1.0,94,random,0,627,533,94,2058,82,0.6466219474927947,0.6185617103984451,0.0023370875713863127,0.024289205972549074,4.795111015365706,0.9540768797035566,0.6931471805599453,0.6567202906071614,0.18978785074382,0.0,0.0,-0.14992025518341306,1,0
cat,n1000,0,384,0.001,margin_targeted,1.0,94,random,1,627,533,94,2058,81,0.6455469313079284,0.6224489795918368,0.0019847769652039334,0.022134059179919872,4.713890865453069,0.9627644942400629,0.6931471805599453,0.6567202906071614,0.18978785074382,0.0,0.0,-0.14992025518341306,1,0
cat,n1000,0,384,0.001,margin_targeted,1.0,94,random,2,627,533,94,2058,81,0.6464279421459868,0.6258503401360545,0.002321980752729558,0.02372771401578937,4.754430367346808,0.9619088235922933,0.6931471805599453,0.6567202906071614,0.18978785074382,0.0,0.0,-0.14992025518341306,1,0
cat,n1000,0,384,0.001,margin_targeted,1.0,94,random,3,627,533,94,2058,77,0.646781600570771,0.619533527696793,0.002161834020611157,0.02293923335954653,4.743279087464854,0.9588958057022576,0.6931471805599453,0.6567202906071614,0.18978785074382,0.0,0.0,-0.14992025518341306,1,0
cat,n1000,0,384,0.001,margin_targeted,1.0,94,random,4,627,533,94,2058,77,0.6471661024478683,0.6180758017492711,0.0020751620127363443,0.022982291555496547,4.588343392608083,0.9550558052304283,0.6931471805599453,0.6567202906071614,0.18978785074382,0.0,0.0,-0.14992025518341306,1,0
cat,n1000,0,384,0.001,margin_targeted,1.0,94,random,5,627,533,94,2058,77,0.6447691731854132,0.6064139941690962,0.002221611476268144,0.023204125727603397,4.562395521704685,0.9594292360450704,0.6931471805599453,0.6567202906071614,0.18978785074382,0.0,0.0,-0.14992025518341306,1,0
cat,n1000,0,384,0.001,margin_targeted,1.0,94,random,6,627,533,94,2058,84,0.645978377780115,0.6185617103984451,0.00276316254131912,0.025227745812964008,4.949909528754627,0.9564582356122568,0.6931471805599453,0.6567202906071614,0.18978785074382,0.0,0.0,-0.14992025518341306,1,0
cat,n1000,0,384,0.001,margin_targeted,1.0,94,random,7,627,533,94,2058,82,0.6476353425188631,0.6117589893100097,0.002102041444788081,0.022528216314427366,4.770081013086608,0.956558258361915,0.6931471805599453,0.6567202906071614,0.18978785074382,0.0,0.0,-0.14992025518341306,1,0
cat,n1000,0,384,0.001,margin_targeted,1.0,94,random,8,627,533,94,2058,83,0.6477948998577525,0.6141885325558795,0.0018961705297489298,0.021879583298416556,4.533022574523677,0.9568394930979541,0.6931471805599453,0.6567202906071614,0.18978785074382,0.0,0.0,-0.14992025518341306,1,0
cat,n1000,0,384,0.001,margin_targeted,1.0,94,random,9,627,533,94,2058,77,0.6473784958881575,0.6064139941690962,0.002499531595696968,0.024524092950609203,4.713727939563854,0.9554311538391143,0.6931471805599453,0.6567202906071614,0.18978785074382,0.0,0.0,-0.14992025518341306,1,0
cat,n1000,1,384,0.001,margin_targeted,1.0,90,none,-1,600,600,0,2058,90,0.6485870853287469,0.6098153547133139,0.0010463981987793392,0.015936430602731838,3.3194100058114504,0.9754556166312444,0.6931471805599453,0.6538997821350763,0.1885714905634851,0.0,0.0,-0.15,1,0
cat,n1000,1,384,0.001,margin_targeted,1.0,90,detector,-1,600,510,90,2058,90,0.6511376567406293,0.6132167152575316,0.02104463747273852,0.06584802341341485,6.986682513869743,0.9535903252585475,0.6931471805599453,0.6538997821350763,0.1885714905634851,0.0,0.0,-0.15,1,0
cat,n1000,1,384,0.001,margin_targeted,1.0,90,margin_matched,-1,600,510,90,2058,90,0.6535950406341157,0.6015549076773566,0.002148075034990121,0.023163495551777456,4.359845684991144,0.941658771660568,0.6931471805599453,0.6538997821350763,0.1885714905634851,0.0,0.0,-0.15,1,0
cat,n1000,1,384,0.001,margin_targeted,1.0,90,oracle_delete,-1,600,510,90,2058,0,0.6478559856676847,0.6132167152575316,0.0005276785397368009,0.011211456982472142,1.9889672871336954,0.9926271491467307,0.6931471805599453,0.6538997821350763,0.1885714905634851,0.0,0.0,-0.15,1,0
cat,n1000,1,384,0.001,margin_targeted,1.0,90,oracle_correct,-1,600,600,0,2058,0,0.6485584592412997,0.6146744412050534,0.0,0.0,0.0,1.0,0.6931471805599453,0.6538997821350763,0.1885714905634851,0.0,0.0,-0.15,1,0
cat,n1000,1,384,0.001,margin_targeted,1.0,90,matched_clean,-1,600,510,90,2058,0,0.6474612873948283,0.6137026239067055,0.015632514815578445,0.057070361133050834,5.3148894778384514,0.9732618083687593,0.6931471805599453,0.6538997821350763,0.1885714905634851,0.0,0.0,-0.15,1,0
cat,n1000,1,384,0.001,margin_targeted,1.0,90,random,0,600,510,90,2058,78,0.6482272231173627,0.6137026239067055,0.0014534634323887033,0.018559459950928697,4.083536522190906,0.9639360998207683,0.6931471805599453,0.6538997821350763,0.1885714905634851,0.0,0.0,-0.15,1,0
cat,n1000,1,384,0.001,margin_targeted,1.0,90,random,1,600,510,90,2058,75,0.6503520212907249,0.5991253644314869,0.0012505534462219558,0.01751072831849737,3.821920342001172,0.9671880142141451,0.6931471805599453,0.6538997821350763,0.1885714905634851,0.0,0.0,-0.15,1,0
cat,n1000,1,384,0.001,margin_targeted,1.0,90,random,2,600,510,90,2058,72,0.650709822451578,0.6098153547133139,0.0015239014440066416,0.01933801361514611,4.073522266634565,0.959091794011324,0.6931471805599453,0.6538997821350763,0.1885714905634851,0.0,0.0,-0.15,1,0
cat,n1000,1,384,0.001,margin_targeted,1.0,90,random,3,600,510,90,2058,80,0.6502494933371877,0.6015549076773566,0.0018840358040066376,0.021260827366012244,4.431050582049254,0.9534673649972647,0.6931471805599453,0.6538997821350763,0.1885714905634851,0.0,0.0,-0.15,1,0
cat,n1000,1,384,0.001,margin_targeted,1.0,90,random,4,600,510,90,2058,72,0.6463649243408942,0.6137026239067055,0.001235921641270208,0.017349389766799644,3.7470022824139,0.9739204375175943,0.6931471805599453,0.6538997821350763,0.1885714905634851,0.0,0.0,-0.15,1,0
cat,n1000,1,384,0.001,margin_targeted,1.0,90,random,5,600,510,90,2058,76,0.6482245026312841,0.608843537414966,0.0013630786730534472,0.018297310849356114,4.009812877900031,0.9624787796611076,0.6931471805599453,0.6538997821350763,0.1885714905634851,0.0,0.0,-0.15,1,0
cat,n1000,1,384,0.001,margin_targeted,1.0,90,random,6,600,510,90,2058,78,0.650240937392914,0.6025267249757046,0.0013777694416694255,0.01850756732635689,4.049774543566353,0.9607668986918058,0.6931471805599453,0.6538997821350763,0.1885714905634851,0.0,0.0,-0.15,1,0
cat,n1000,1,384,0.001,margin_targeted,1.0,90,random,7,600,510,90,2058,77,0.6488071137315767,0.6098153547133139,0.0017581205374861842,0.020528442846343285,4.2019504502827925,0.9591657086660033,0.6931471805599453,0.6538997821350763,0.1885714905634851,0.0,0.0,-0.15,1,0
cat,n1000,1,384,0.001,margin_targeted,1.0,90,random,8,600,510,90,2058,80,0.6498582927946849,0.6175898931000972,0.001547462279055913,0.019447483137841306,4.123506516139203,0.9596029944759662,0.6931471805599453,0.6538997821350763,0.1885714905634851,0.0,0.0,-0.15,1,0
cat,n1000,1,384,0.001,margin_targeted,1.0,90,random,9,600,510,90,2058,85,0.6491492950362798,0.6025267249757046,0.0021530251205865744,0.022844437289435672,4.5510886233766,0.951427387161308,0.6931471805599453,0.6538997821350763,0.1885714905634851,0.0,0.0,-0.15,1,0
cat,n1000,2,384,0.001,margin_targeted,1.0,91,none,-1,612,612,0,2058,91,0.6478958328069808,0.6161321671525753,0.0013728409400713595,0.01835341336497026,3.7287180211894926,0.967837497820112,0.6931471805599453,0.6453354706713632,0.18417412334220357,0.0,0.0,-0.14869281045751634,1,0
cat,n1000,2,384,0.001,margin_targeted,1.0,91,detector,-1,612,521,91,2058,91,0.6485304323329197,0.6137026239067055,0.021534866766826814,0.06593817961065936,7.047693382421242,0.9528134511102576,0.6931471805599453,0.6453354706713632,0.18417412334220357,0.0,0.0,-0.14869281045751634,1,0
cat,n1000,2,384,0.001,margin_targeted,1.0,91,margin_matched,-1,612,521,91,2058,91,0.652066564155921,0.608843537414966,0.0020334614217857195,0.02243316341220066,4.662579279599884,0.9453743773301433,0.6931471805599453,0.6453354706713632,0.18417412334220357,0.0,0.0,-0.14869281045751634,1,0
cat,n1000,2,384,0.001,margin_targeted,1.0,91,oracle_delete,-1,612,521,91,2058,0,0.6474860697534843,0.6103012633624878,0.0006345109534768038,0.012257536409740968,2.2738065216032792,0.9894270393043968,0.6931471805599453,0.6453354706713632,0.18417412334220357,0.0,0.0,-0.14869281045751634,1,0
cat,n1000,2,384,0.001,margin_targeted,1.0,91,oracle_correct,-1,612,612,0,2058,0,0.648995480539468,0.6117589893100097,0.0,0.0,0.0,1.0,0.6931471805599453,0.6453354706713632,0.18417412334220357,0.0,0.0,-0.14869281045751634,1,0
cat,n1000,2,384,0.001,margin_targeted,1.0,91,matched_clean,-1,612,521,91,2058,0,0.6468948793019301,0.6122448979591837,0.01642673200784208,0.05834132741957253,5.419776559196367,0.9723043403808217,0.6931471805599453,0.6453354706713632,0.18417412334220357,0.0,0.0,-0.14869281045751634,1,0
cat,n1000,2,384,0.001,margin_targeted,1.0,91,random,0,612,521,91,2058,77,0.6478812357765521,0.6103012633624878,0.001532688140519041,0.019435521907821888,4.289393682627648,0.9623497535768718,0.6931471805599453,0.6453354706713632,0.18417412334220357,0.0,0.0,-0.14869281045751634,1,0
cat,n1000,2,384,0.001,margin_targeted,1.0,91,random,1,612,521,91,2058,84,0.6495315540095712,0.6112730806608357,0.002552139220995977,0.024714094154890964,4.839931326526524,0.9472471416562931,0.6931471805599453,0.6453354706713632,0.18417412334220357,0.0,0.0,-0.14869281045751634,1,0
cat,n1000,2,384,0.001,margin_targeted,1.0,91,random,2,612,521,91,2058,76,0.6493382011888142,0.6137026239067055,0.0015000439652452673,0.019410691865315917,4.282692300840077,0.9598690935657175,0.6931471805599453,0.6453354706713632,0.18417412334220357,0.0,0.0,-0.14869281045751634,1,0
cat,n1000,2,384,0.001,margin_targeted,1.0,91,random,3,612,521,91,2058,71,0.6489220567346174,0.6141885325558795,0.001704853548071885,0.020440134122388383,4.1124017250429485,0.9635676884980244,0.6931471805599453,0.6453354706713632,0.18417412334220357,0.0,0.0,-0.14869281045751634,1,0
cat,n1000,2,384,0.001,margin_targeted,1.0,91,random,4,612,521,91,2058,77,0.6473559589287352,0.6190476190476191,0.002018885702391249,0.02205061099555821,4.463068145047006,0.9604549810242754,0.6931471805599453,0.6453354706713632,0.18417412334220357,0.0,0.0,-0.14869281045751634,1,0
cat,n1000,2,384,0.001,margin_targeted,1.0,91,random,5,612,521,91,2058,76,0.6474285771654847,0.6112730806608357,0.0018602424005142917,0.021460911901433816,4.444702970072086,0.9574079361528272,0.6931471805599453,0.6453354706713632,0.18417412334220357,0.0,0.0,-0.14869281045751634,1,0
cat,n1000,2,384,0.001,margin_targeted,1.0,91,random,6,612,521,91,2058,76,0.6488984242991919,0.6112730806608357,0.0018188711179740209,0.020923654503192918,4.279136510641565,0.9573324121138921,0.6931471805599453,0.6453354706713632,0.18417412334220357,0.0,0.0,-0.14869281045751634,1,0
cat,n1000,2,384,0.001,margin_targeted,1.0,91,random,7,612,521,91,2058,83,0.6478334389015011,0.6156462585034014,0.0018186975686023004,0.02122786082535588,4.526805605464313,0.9541495993663334,0.6931471805599453,0.6453354706713632,0.18417412334220357,0.0,0.0,-0.14869281045751634,1,0
cat,n1000,2,384,0.001,margin_targeted,1.0,91,random,8,612,521,91,2058,78,0.6515508290801045,0.6030126336248786,0.0022104789924687483,0.023367883856110175,4.471043239428919,0.9476438982420368,0.6931471805599453,0.6453354706713632,0.18417412334220357,0.0,0.0,-0.14869281045751634,1,0
cat,n1000,2,384,0.001,margin_targeted,1.0,91,random,9,612,521,91,2058,78,0.6495075466455527,0.6064139941690962,0.0017928650500185271,0.02093854346140531,4.378214646388599,0.9570054744444515,0.6931471805599453,0.6453354706713632,0.18417412334220357,0.0,0.0,-0.14869281045751634,1,0
cat,n1000,3,384,0.001,margin_targeted,1.0,93,none,-1,620,620,0,2058,93,0.6483976111742514,0.608843537414966,0.0016321714608485698,0.020125886723395492,4.099488425629288,0.9658487944984672,0.6931471805599453,0.6451000795739732,0.18567249561427732,0.0,0.0,-0.15,1,0
cat,n1000,3,384,0.001,margin_targeted,1.0,93,detector,-1,620,527,93,2058,93,0.6523658305207723,0.6151603498542274,0.020585706543684572,0.0659730190343043,7.426345967576865,0.952552667531723,0.6931471805599453,0.6451000795739732,0.18567249561427732,0.0,0.0,-0.15,1,0
cat,n1000,3,384,0.001,margin_targeted,1.0,93,margin_matched,-1,620,527,93,2058,93,0.6516814895156684,0.6034985422740525,0.002542967663130919,0.02525412032656724,5.058347065776764,0.9371627220109012,0.6931471805599453,0.6451000795739732,0.18567249561427732,0.0,0.0,-0.15,1,0
cat,n1000,3,384,0.001,margin_targeted,1.0,93,oracle_delete,-1,620,527,93,2058,0,0.6482431609163654,0.6137026239067055,0.0008045701951961042,0.013874809610490526,2.5204124406528083,0.9882580687634396,0.6931471805599453,0.6451000795739732,0.18567249561427732,0.0,0.0,-0.15,1,0
cat,n1000,3,384,0.001,margin_targeted,1.0,93,oracle_correct,-1,620,620,0,2058,0,0.6495774381935695,0.6073858114674441,0.0,0.0,0.0,1.0,0.6931471805599453,0.6451000795739732,0.18567249561427732,0.0,0.0,-0.15,1,0
cat,n1000,3,384,0.001,margin_targeted,1.0,93,matched_clean,-1,620,527,93,2058,0,0.6502446554053823,0.6171039844509232,0.014263990839533027,0.05554202758223778,5.281657975660555,0.9730994216350016,0.6931471805599453,0.6451000795739732,0.18567249561427732,0.0,0.0,-0.15,1,0
cat,n1000,3,384,0.001,margin_targeted,1.0,93,random,0,620,527,93,2058,85,0.6493683158165559,0.6039844509232264,0.0022776114058957776,0.02383431624879444,4.920704641116637,0.9519480222797622,0.6931471805599453,0.6451000795739732,0.18567249561427732,0.0,0.0,-0.15,1,0
cat,n1000,3,384,0.001,margin_targeted,1.0,93,random,1,620,527,93,2058,73,0.649205353795707,0.6073858114674441,0.0021931978087183094,0.023118523967397168,4.803447290670783,0.9536280776409837,0.6931471805599453,0.6451000795739732,0.18567249561427732,0.0,0.0,-0.15,1,0
cat,n1000,3,384,0.001,margin_targeted,1.0,93,random,2,620,527,93,2058,78,0.6486648946546069,0.6103012633624878,0.0021989366448710345,0.02307925935309145,4.713834779181561,0.9602871879158614,0.6931471805599453,0.6451000795739732,0.18567249561427732,0.0,0.0,-0.15,1,0
cat,n1000,3,384,0.001,margin_targeted,1.0,93,random,3,620,527,93,2058,79,0.6482284910347904,0.6137026239067055,0.0026164331462661125,0.02507531943256388,4.919917377684294,0.9595996862207334,0.6931471805599453,0.6451000795739732,0.18567249561427732,0.0,0.0,-0.15,1,0
cat,n1000,3,384,0.001,margin_targeted,1.0,93,random,4,620,527,93,2058,73,0.6494117206780186,0.6127308066083577,0.001955361244419225,0.02206495250851796,4.579581886402828,0.9608733011562993,0.6931471805599453,0.6451000795739732,0.18567249561427732,0.0,0.0,-0.15,1,0
cat,n1000,3,384,0.001,margin_targeted,1.0,93,random,5,620,527,93,2058,77,0.6508011802512109,0.6005830903790087,0.002114731007655572,0.02292662350843044,4.657816884080703,0.9521500557609999,0.6931471805599453,0.6451000795739732,0.18567249561427732,0.0,0.0,-0.15,1,0
cat,n1000,3,384,0.001,margin_targeted,1.0,93,random,6,620,527,93,2058,80,0.6482714142380058,0.6156462585034014,0.0022960108113189615,0.023556050133393708,4.848938997932696,0.9462368379549452,0.6931471805599453,0.6451000795739732,0.18567249561427732,0.0,0.0,-0.15,1,0
cat,n1000,3,384,0.001,margin_targeted,1.0,93,random,7,620,527,93,2058,77,0.6495132231306007,0.6049562682215743,0.00214386089300159,0.023038634921360972,4.835009625778141,0.9521914908661773,0.6931471805599453,0.6451000795739732,0.18567249561427732,0.0,0.0,-0.15,1,0
cat,n1000,3,384,0.001,margin_targeted,1.0,93,random,8,620,527,93,2058,73,0.6490554566338492,0.6073858114674441,0.001920861819579919,0.02191964494362414,4.519339512622653,0.9592583769839289,0.6931471805599453,0.6451000795739732,0.18567249561427732,0.0,0.0,-0.15,1,0
cat,n1000,3,384,0.001,margin_targeted,1.0,93,random,9,620,527,93,2058,80,0.6486503218448469,0.6141885325558795,0.002229944153267867,0.023577255615002332,4.775880754489258,0.9540594559506537,0.6931471805599453,0.6451000795739732,0.18567249561427732,0.0,0.0,-0.15,1,0
cat,n1000,4,384,0.001,margin_targeted,1.0,92,none,-1,616,616,0,2058,92,0.648020005716087,0.6180758017492711,0.0016620284615394174,0.02004298148780217,3.8852984027358515,0.967590101455012,0.6931471805599453,0.6382135745104547,0.18181616827934197,0.0,0.0,-0.14935064935064934,1,0
cat,n1000,4,384,0.001,margin_targeted,1.0,92,detector,-1,616,524,92,2058,92,0.6507254284589543,0.619533527696793,0.02140108936241661,0.0673443551296953,7.532186059724069,0.949305683168304,0.6931471805599453,0.6382135745104547,0.18181616827934197,0.0,0.0,-0.14935064935064934,1,0
cat,n1000,4,384,0.001,margin_targeted,1.0,92,margin_matched,-1,616,524,92,2058,92,0.6509039875221683,0.619533527696793,0.0018257775730848693,0.021193872950775464,4.617355232702688,0.9504899077533641,0.6931471805599453,0.6382135745104547,0.18181616827934197,0.0,0.0,-0.14935064935064934,1,0
cat,n1000,4,384,0.001,margin_targeted,1.0,92,oracle_delete,-1,616,524,92,2058,0,0.6468504722127274,0.6214771622934888,0.0008268901725496749,0.01410368161361739,2.3621018533169225,0.9892719340362763,0.6931471805599453,0.6382135745104547,0.18181616827934197,0.0,0.0,-0.14935064935064934,1,0
cat,n1000,4,384,0.001,margin_targeted,1.0,92,oracle_correct,-1,616,616,0,2058,0,0.6483033358106198,0.6234207968901846,0.0,0.0,0.0,1.0,0.6931471805599453,0.6382135745104547,0.18181616827934197,0.0,0.0,-0.14935064935064934,1,0
cat,n1000,4,384,0.001,margin_targeted,1.0,92,matched_clean,-1,616,524,92,2058,0,0.6459879655833773,0.6234207968901846,0.013188875504709461,0.05314498982796218,5.253715203524684,0.9745605800866265,0.6931471805599453,0.6382135745104547,0.18181616827934197,0.0,0.0,-0.14935064935064934,1,0
cat,n1000,4,384,0.001,margin_targeted,1.0,92,random,0,616,524,92,2058,81,0.6484343317152853,0.6229348882410107,0.0024222569026126945,0.02433803782984718,4.794055517619883,0.9553379527310201,0.6931471805599453,0.6382135745104547,0.18181616827934197,0.0,0.0,-0.14935064935064934,1,0
cat,n1000,4,384,0.001,margin_targeted,1.0,92,random,1,616,524,92,2058,80,0.6469630937090999,0.6243926141885325,0.0026356893059929524,0.024998519918619615,4.665608331570966,0.950519135493103,0.6931471805599453,0.6382135745104547,0.18181616827934197,0.0,0.0,-0.14935064935064934,1,0
cat,n1000,4,384,0.001,margin_targeted,1.0,92,random,2,616,524,92,2058,77,0.6479963977352238,0.6180758017492711,0.002060712015694934,0.022291970633542726,4.4573266501857916,0.9533133060354183,0.6931471805599453,0.6382135745104547,0.18181616827934197,0.0,0.0,-0.14935064935064934,1,0
cat,n1000,4,384,0.001,margin_targeted,1.0,92,random,3,616,524,92,2058,78,0.6499020587151569,0.6112730806608357,0.0020658552209157767,0.022636013820966316,4.683969743174539,0.95585278360309,0.6931471805599453,0.6382135745104547,0.18181616827934197,0.0,0.0,-0.14935064935064934,1,0
cat,n1000,4,384,0.001,margin_targeted,1.0,92,random,4,616,524,92,2058,79,0.6491022744396464,0.6214771622934888,0.002626391960995414,0.025184590813177157,4.873905435635727,0.9504158223855561,0.6931471805599453,0.6382135745104547,0.18181616827934197,0.0,0.0,-0.14935064935064934,1,0
cat,n1000,4,384,0.001,margin_targeted,1.0,92,random,5,616,524,92,2058,80,0.647325385544171,0.6146744412050534,0.0029534080107026014,0.026610748314785798,4.830817600490662,0.9526674776178171,0.6931471805599453,0.6382135745104547,0.18181616827934197,0.0,0.0,-0.14935064935064934,1,0
cat,n1000,4,384,0.001,margin_targeted,1.0,92,random,6,616,524,92,2058,79,0.6473031425887055,0.6117589893100097,0.00197538774518337,0.021760987571923518,4.325795721956597,0.9635681841167859,0.6931471805599453,0.6382135745104547,0.18181616827934197,0.0,0.0,-0.14935064935064934,1,0
cat,n1000,4,384,0.001,margin_targeted,1.0,92,random,7,616,524,92,2058,85,0.6493353328123012,0.6156462585034014,0.0033398220089619424,0.028115057956535926,5.016143279797758,0.9546735110754883,0.6931471805599453,0.6382135745104547,0.18181616827934197,0.0,0.0,-0.14935064935064934,1,0
cat,n1000,4,384,0.001,margin_targeted,1.0,92,random,8,616,524,92,2058,82,0.6483311280945335,0.6117589893100097,0.00245112146916536,0.024128969393691357,4.7934323942295185,0.9567690092264796,0.6931471805599453,0.6382135745104547,0.18181616827934197,0.0,0.0,-0.14935064935064934,1,0
cat,n1000,4,384,0.001,margin_targeted,1.0,92,random,9,616,524,92,2058,81,0.6494707493996492,0.6146744412050534,0.0018803168425104004,0.021676026672779635,4.584498276293098,0.9544616423152728,0.6931471805599453,0.6382135745104547,0.18181616827934197,0.0,0.0,-0.14935064935064934,1,0
cat,n3000,0,384,0.001,margin_targeted,1.0,275,none,-1,1835,1835,0,2058,275,0.6489068128770012,0.6209912536443148,0.00040570574539584777,0.010112693987695898,2.225430134500812,0.986606712481945,0.6931471805599453,0.637958041958042,0.18039453389106075,0.0,0.0,-0.14986376021798364,1,0
cat,n3000,0,384,0.001,margin_targeted,1.0,275,detector,-1,1835,1560,275,2058,275,0.6448118204636164,0.6166180758017493,0.0222099270086386,0.06813208828880352,6.071980822901283,0.9737104287044535,0.6931471805599453,0.637958041958042,0.18039453389106075,0.0,0.0,-0.14986376021798364,1,0
cat,n3000,0,384,0.001,margin_targeted,1.0,275,margin_matched,-1,1835,1560,275,2058,275,0.6579201581215339,0.6146744412050534,0.0022915683111544285,0.02359250968501476,3.0643773202051574,0.9590636497492666,0.6931471805599453,0.637958041958042,0.18039453389106075,0.0,0.0,-0.14986376021798364,1,0
cat,n3000,0,384,0.001,margin_targeted,1.0,275,oracle_delete,-1,1835,1560,275,2058,0,0.6481110662040775,0.6190476190476191,0.00024107805741456644,0.007629799729495983,1.3589278198301438,0.9958145725254902,0.6931471805599453,0.637958041958042,0.18039453389106075,0.0,0.0,-0.14986376021798364,1,0
cat,n3000,0,384,0.001,margin_targeted,1.0,275,oracle_correct,-1,1835,1835,0,2058,0,0.6498022362115391,0.6146744412050534,0.0,0.0,0.0,1.0,0.6931471805599453,0.637958041958042,0.18039453389106075,0.0,0.0,-0.14986376021798364,1,0
cat,n3000,0,384,0.001,margin_targeted,1.0,275,matched_clean,-1,1835,1560,275,2058,0,0.6441660898633961,0.6209912536443148,0.019508519539416472,0.06371051971005322,5.187068259281201,0.9826321157216886,0.6931471805599453,0.637958041958042,0.18039453389106075,0.0,0.0,-0.14986376021798364,1,0
cat,n3000,0,384,0.001,margin_targeted,1.0,275,random,0,1835,1560,275,2058,228,0.6490383711477503,0.6209912536443148,0.0006151589444719075,0.012489059796145684,2.596123515036882,0.9800107757018102,0.6931471805599453,0.637958041958042,0.18039453389106075,0.0,0.0,-0.14986376021798364,1,0
cat,n3000,0,384,0.001,margin_targeted,1.0,275,random,1,1835,1560,275,2058,230,0.6480783231990084,0.6146744412050534,0.0008339628292637905,0.014362314774888228,2.9202608487116923,0.9771999000537961,0.6931471805599453,0.637958041958042,0.18039453389106075,0.0,0.0,-0.14986376021798364,1,0
cat,n3000,0,384,0.001,margin_targeted,1.0,275,random,2,1835,1560,275,2058,241,0.6486804128690353,0.6117589893100097,0.0006482624277752714,0.012725766997442461,2.753660391201345,0.9809555751235173,0.6931471805599453,0.637958041958042,0.18039453389106075,0.0,0.0,-0.14986376021798364,1,0
cat,n3000,0,384,0.001,margin_targeted,1.0,275,random,3,1835,1560,275,2058,245,0.6483843062163149,0.6166180758017493,0.0006954831328452331,0.013197409192818971,2.8372751679008674,0.9758227847769285,0.6931471805599453,0.637958041958042,0.18039453389106075,0.0,0.0,-0.14986376021798364,1,0
cat,n3000,0,384,0.001,margin_targeted,1.0,275,random,4,1835,1560,275,2058,239,0.6489875785462692,0.6234207968901846,0.0006590425129818058,0.013110134814309119,2.769980326241166,0.9765653304423927,0.6931471805599453,0.637958041958042,0.18039453389106075,0.0,0.0,-0.14986376021798364,1,0
