seed,stage,detector,auroc,precision_at_budget,mean_flipped,mean_unflipped
4,stage1_flipped_clean_models,training_dynamics,0.99335232668566,0.9259259259259259,1.2498627322526001,-1.3990013318510774
4,stage1_flipped_clean_models,cross_fit,0.4795821462488129,0.18518518518518517,0.39922949850974165,0.4090594998997887
4,stage1_flipped_clean_models,ensemble,0.8790360873694207,0.48148148148148145,142.3456790123457,83.28632478632478
4,stage2_poisoned_refit,self_influence,0.2815764482431149,0.0,6.090736298194953,16.65597071276454
4,stage2_poisoned_refit,training_dynamics,0.25,0.0,-3.0366983229363433,-1.887148263445093
4,stage2_poisoned_refit,cross_fit,0.27706552706552706,0.037037037037037035,0.16990313526951026,0.3497588849138186
4,stage2_poisoned_refit,ensemble,0.2621082621082621,0.0,56.04938271604938,98.22222222222223
5,stage0_pre_attack,self_influence,0.6676006113092205,0.34615384615384615,31.78501360468844,18.87441356975965
5,stage0_pre_attack,training_dynamics,0.5104431991849211,0.15384615384615385,-1.3649674529654412,-1.4460712188243805
5,stage0_pre_attack,cross_fit,0.67396841569027,0.38461538461538464,0.5743558598486883,0.41027215545611756
5,stage0_pre_attack,ensemble,0.6318135506877228,0.2692307692307692,106.71794871794873,85.94922737306842
5,stage1_flipped_clean_models,self_influence,0.9946510443199185,0.9230769230769231,519.1725832888427,18.87441356975965
5,stage1_flipped_clean_models,training_dynamics,0.9946510443199185,0.8846153846153846,1.3649674529654412,-1.4460712188243805
5,stage1_flipped_clean_models,cross_fit,0.5025471217524198,0.23076923076923078,0.4256441401513117,0.41027215545611756
5,stage1_flipped_clean_models,ensemble,0.8797758532857871,0.46153846153846156,138.92307692307693,80.40397350993378
5,stage2_poisoned_refit,self_influence,0.3000509424350484,0.0,5.6714190878835105,16.26991671721121
5,stage2_poisoned_refit,training_dynamics,0.26617422312786554,0.0,-2.9686623460802295,-1.9274318049059052
5,stage2_poisoned_refit,cross_fit,0.3138053998981151,0.07692307692307693,0.1845658063028114,0.34511924064951255
5,stage2_poisoned_refit,ensemble,0.2860417727967397,0.0,57.794871794871796,94.37306843267109
6,stage0_pre_attack,self_influence,0.21813371813371812,0.0,9.570879329400192,25.06227127038708
6,stage0_pre_attack,training_dynamics,0.14959114959114958,0.0,-2.559677109891683,-1.2634628272267054
6,stage0_pre_attack,cross_fit,0.26142376142376145,0.14814814814814814,0.28670665530051476,0.4770333810508858
6,stage0_pre_attack,ensemble,0.19276094276094277,0.0,46.2962962962963,98.83766233766232
6,stage1_flipped_clean_models,self_influence,1.0,1.0,1022.2050829227185,25.06227127038708
6,stage1_flipped_clean_models,training_dynamics,1.0,1.0,2.559677109891683,-1.2634628272267054
6,stage1_flipped_clean_models,cross_fit,0.7741702741702742,0.48148148148148145,0.7132933446994854,0.4770333810508858
6,stage1_flipped_clean_models,ensemble,0.9587542087542088,0.7777777777777778,156.40740740740742,79.53246753246754
6,stage2_poisoned_refit,self_influence,0.26551226551226553,0.0,12.477653323830383,25.300169972676265
